0.53004,0.51484,0.46805,0.47214,0.52862,0.51067,0.49019,0.51224,0.50937,0.47895,0.46554,0.46921,0.54479,0.49145,0.47892,0.52407,0.50191,0.49665,0.47441,0.40381,0.44429,0.64988,0.36518,0.90925,0.87622,0.51316,0.88326,0.13434,alquran
0.53462,0.51035,0.47296,0.46710,0.52603,0.50746,0.48994,0.50966,0.50523,0.47906,0.46763,0.47079,0.54977,0.49337,0.47744,0.51578,0.49900,0.49513,0.47216,0.40805,0.44552,0.73027,0.30731,0.95774,0.88356,0.49144,0.92106,0.13078,alquran
0.53235,0.50961,0.47256,0.46832,0.52741,0.50869,0.49027,0.50997,0.50492,0.48030,0.46737,0.46976,0.54169,0.49289,0.47974,0.50879,0.50029,0.49725,0.46158,0.40748,0.44730,0.71936,0.31422,0.97426,0.89233,0.51766,0.77358,0.13445,alquran
0.53153,0.50902,0.47027,0.46989,0.52439,0.50590,0.48752,0.50777,0.50832,0.47900,0.46295,0.46930,0.53731,0.49113,0.47217,0.52233,0.50318,0.49319,0.47016,0.40705,0.44374,0.72713,0.32489,0.86761,0.86488,0.55232,0.84495,0.13030,alquran
0.52901,0.51184,0.46957,0.47330,0.52611,0.51207,0.49100,0.51012,0.50878,0.47915,0.46187,0.47353,0.54188,0.49453,0.47595,0.51407,0.49907,0.49435,0.46400,0.40096,0.45094,0.70677,0.33174,0.93105,0.87640,0.50917,0.95520,0.13702,alquran
0.53208,0.50853,0.47294,0.47026,0.52671,0.50913,0.49092,0.50974,0.50513,0.47843,0.46711,0.46946,0.54242,0.49219,0.47721,0.51374,0.49984,0.49499,0.46337,0.40916,0.44621,0.73505,0.30673,0.97192,0.88646,0.51947,0.93479,0.13189,alquran
0.53575,0.50392,0.47572,0.46978,0.52495,0.50666,0.49076,0.50915,0.50428,0.47124,0.46583,0.47549,0.54223,0.49139,0.47153,0.52187,0.50103,0.48989,0.46192,0.41627,0.44083,0.77220,0.26302,0.97128,0.94105,0.48938,0.92530,0.12924,alquran
0.53304,0.51557,0.47609,0.46846,0.52177,0.50748,0.49012,0.51110,0.50739,0.47267,0.46689,0.47472,0.53875,0.49252,0.47248,0.53038,0.50294,0.48933,0.47192,0.40389,0.43319,0.70640,0.31972,0.91008,0.95378,0.50300,0.88608,0.14147,alquran
0.53140,0.51457,0.47126,0.47118,0.52662,0.51180,0.48966,0.51008,0.50949,0.47574,0.46429,0.47022,0.54114,0.49014,0.47493,0.51346,0.49783,0.49422,0.46048,0.39868,0.43771,0.68170,0.33815,0.91388,0.90494,0.52916,0.93587,0.14807,alquran
0.53109,0.51607,0.47049,0.46880,0.52269,0.50790,0.48863,0.50936,0.50795,0.48016,0.46417,0.47031,0.54617,0.49289,0.47490,0.51637,0.50064,0.49431,0.47274,0.40451,0.44638,0.68054,0.33928,0.90893,0.85544,0.52205,0.93496,0.13309,alquran
